source_review_id,triage_id,candidate_queue_row_id,verification_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,source_locator,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,triage_status,priority_for_content_review,recommended_next_action,candidate_priority,verification_round_id,content_triage_round_id,source_owner_type,unit_type_scouted,population,matched_set_potential,official_domain_signal,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,pilot_selection_rank,source_review_lane_id,source_review_stage,pilot_selection_reason,source_review_status,source_review_status_detail,url_access_status,download_status,content_artifact_path,content_hash,content_byte_size,content_type_observed,text_layer_status,pdf_page_count,source_officialness_rating,source_relevance_rating,municipality_match_rating,employer_match_rating,bargaining_unit_match_rating,safety_unit_match_signal,non_safety_unit_match_signal,document_type_rating,contract_or_document_period_start,contract_or_document_period_end,wage_table_signal,wage_growth_signal,mechanism_language_signal,extraction_readiness_rating,extraction_mode_recommended,duplicate_canonical_decision,reviewer_notes,reviewer,reviewed_at,urls_opened,network_calls,documents_downloaded,documents_parsed,pdfs_parsed,ocr_runs,content_artifacts_written
sr_499f865d1d7a0243fda8c379,TRI-6b695c65c1a0d5c660cb,NSCQ-MI-20260720-0010,VER-f0ae955bcbd82427bf28,cog_2025_166734,166734,MI,Sterling Heights,CITY OF STERLING HEIGHTS,https://archive.lib.msu.edu/LIR/contracts/c10806.pdf,https://archive.lib.msu.edu/LIR/contracts/c10806.pdf,https://archive.lib.msu.edu/LIR/contracts/c10806.pdf,COLLECTIVE BARGAINING AGREEMENT — CITY OF STERLING HEIGHTS / DPW SUPERVISORY UNION (AFSCME LOCAL 1917),cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,low,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,third_party,non_safety,,yes,unknown,URL-69ea21b2b3218617b05e,1,canonical_representative,1293,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_568665a5e776e07a8cbaae93,TRI-3be6a4c04a079fe2cdfc,NSCQ-TX-20260720-0083,VER-befca0478de11b05b7d5,cog_2025_176199,176199,TX,Pharr,CITY OF PHARR,https://www.cleat.org/wp-content/uploads/2025/11/PHARR-POLICE-OFFICERS-ASSOCIATION-2024-2027-COLLECTIVE-BARGAINING-AGREEMENT.pdf,https://www.cleat.org/wp-content/uploads/2025/11/PHARR-POLICE-OFFICERS-ASSOCIATION-2024-2027-COLLECTIVE-BARGAINING-AGREEMENT.pdf,https://www.cleat.org/wp-content/uploads/2025/11/PHARR-POLICE-OFFICERS-ASSOCIATION-2024-2027-COLLECTIVE-BARGAINING-AGREEMENT.pdf,"Collective Bargaining Labor Agreement Between the City of Pharr, Texas and the Pharr Police Officers Association (PPOA) (FY 2024-25 through FY 2026-27)",cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,medium,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,third_party,police,,no,unknown,URL-79bdfb365b65508082d7,1,canonical_representative,1296,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_40c7abee23e30e9ebc8cf27f,TRI-d7e314bdf9c0437e514c,NSCQ-CA-20260720-0428,VER-12cf0ac36dc0e8de2f85,cog_2025_161171,161171,CA,Glendora,CITY OF GLENDORA,https://www.cityofglendora.gov/files/assets/city/v/2/administrative-services/human-resources/documents/employee-mou/pma_mou_2025-2028-fully-executed.pdf,https://www.cityofglendora.gov/files/assets/city/v/2/administrative-services/human-resources/documents/employee-mou/pma_mou_2025-2028-fully-executed.pdf,https://www.cityofglendora.gov/files/assets/city/v/2/administrative-services/human-resources/documents/employee-mou/pma_mou_2025-2028-fully-executed.pdf,Memorandum of Understanding (Glendora Police Management Association) — Fully Executed,cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,low,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-0ff8ee3a3cca344cb532,1,canonical_representative,1299,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_f50475f3bc1eedce3f9b23ab,TRI-7f62ea549b3634296c03,NSCQ-MN-20260720-0129,VER-175eb3299fb6d755b397,cog_2025_194669,194669,MN,Worthington,CITY OF WORTHINGTON,https://www.worthingtonmn.gov/files/assets/city/v/1/city-council/packets/2025/1-27-25-council-packet.pdf,https://www.worthingtonmn.gov/files/assets/city/v/1/city-council/packets/2025/1-27-25-council-packet.pdf,https://www.worthingtonmn.gov/files/assets/city/v/1/city-council/packets/2025/1-27-25-council-packet.pdf,Labor Agreement (L.E.L.S. Local #274) — Supervisors,cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,low,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,no,likely_official,URL-075ce51131fe146c77db,1,canonical_representative,1302,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_525e35e3e859587cf03d0453,TRI-56e5459be8b291c8670e,NSCQ-WI-20260720-0089,VER-81504e172e038dba6871,cog_2025_177215,177215,WI,Stevens Point,CITY OF STEVENS POINT,https://www.stevenspoint.com/DocumentCenter/View/705,https://www.stevenspoint.com/DocumentCenter/View/705/Police-Officers-Organization-Contract?bidId=,https://www.stevenspoint.com/DocumentCenter/View/705/Police-Officers-Organization-Contract?bidId=,Collective Bargaining Agreement between CITY OF STEVENS POINT and STEVENS POINT POLICE OFFICERS ORGANIZATION,cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,low,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,no,likely_official,URL-c93fbebcaab4c53163ff,1,canonical_representative,1305,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_523c4ac803b6427c27124450,TRI-d8f255f526113f33644f,NSCQ-CA-20260720-0611,VER-d973b20350adb919980a,cog_2025_161165,161165,CA,Beverly Hills,CITY OF BEVERLY HILLS,https://beverlyhills.org/DocumentCenter/View/13990/Final-Agreement-Between-the-City-of-BH-and-the-BHFA---February-17,https://beverlyhills.org/DocumentCenter/View/13990/Final-Agreement-Between-the-City-of-BH-and-the-BHFA---February-17,https://beverlyhills.org/DocumentCenter/View/13990/Final-Agreement-Between-the-City-of-BH-and-the-BHFA---February-17,MEMORANDUM OF UNDERSTANDING BETWEEN THE CITY OF BEVERLY HILLS AND BEVERLY HILLS FIREFIGHTERS’ ASSOCIATION,cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,medium,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,fire,,yes,likely_official,URL-b8c6dfaeb149fcbe95bf,1,canonical_representative,1308,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_40f0dc58cd2725d2a1a75942,TRI-ec4945b73c0a37be329b,NSCQ-MN-20260720-0091,VER-9b5a5e44aa7cb63c9484,cog_2025_106744,106744,MN,Lino Lakes,CITY OF LINO LAKES,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69b81ede27e8eb105f57f9f4/1773674213503/ActiveContract%2B-%2BLino%2BLakes%2BPD%2B12-31-2026.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69b81ede27e8eb105f57f9f4/1773674213503/ActiveContract%2B-%2BLino%2BLakes%2BPD%2B12-31-2026.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69b81ede27e8eb105f57f9f4/1773674213503/ActiveContract%2B-%2BLino%2BLakes%2BPD%2B12-31-2026.pdf,"Labor Agreement (Police Officers) between the City of Lino Lakes and Law Enforcement Labor Services, Local 299",cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,low,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,unknown,police,,yes,unknown,URL-1a035859f12120c8201f,1,canonical_representative,1311,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_d842c8e586cc852c6851a14b,TRI-a235b9600c854344dd02,NSCQ-WI-20260720-0070,VER-c0c7823c6c6459e7ea32,cog_2025_184090,184090,WI,Fitchburg,CITY OF FITCHBURG,https://www.fitchburgwi.gov/DocumentCenter/View/28032/Signed-WPPA-FINAL-2025-2027,https://www.fitchburgwi.gov/DocumentCenter/View/28032/Signed-WPPA-FINAL-2025-2027,https://www.fitchburgwi.gov/DocumentCenter/View/28032/Signed-WPPA-FINAL-2025-2027,Signed WPPA FINAL 2025-2027,cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,low,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,no,likely_official,URL-d42dc3523edbf49a9d8f,1,canonical_representative,1314,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_e8c249165dee50726e10470a,TRI-2c87956f6dd530069945,NSCQ-WA-20260720-0165,VER-9ccb450eae408d26f0b3,cog_2025_187881,187881,WA,Washougal,CITY OF WASHOUGAL,https://cityofwashougal.us/DocumentCenter/View/1931/City-of-Washougal-Police-Contract-2022-2024,https://cityofwashougal.us/DocumentCenter/View/1931/WPOA-CBA-for-2025?bidId=,https://cityofwashougal.us/DocumentCenter/View/1931/WPOA-CBA-for-2025?bidId=,AGREEMENT — CITY OF WASHOUGAL AND WASHOUGAL POLICE OFFICERS ASSOCIATION (FOR FOUR YEARS),cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,low,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-c04b772c2977f78e996b,1,canonical_representative,1317,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_42ac6b57969473e3f41f7f76,TRI-e1c2112781923efa763b,NSCQ-OH-20260720-0230,VER-56476f52a13aee090d89,cog_2025_172628,172628,OH,Hudson,CITY OF HUDSON,https://hudson.legistar.com/gateway.aspx?ID=e6f6f9b2-fb3d-45ac-acbb-541080781d58.pdf&M=F,https://hudson.legistar.com/View.ashx?M=F&ID=8945789&GUID=9BA05707-B9A0-4A0C-8DBF-686A635DAE41,https://hudson.legistar.com/View.ashx?M=F&ID=8945789&GUID=9BA05707-B9A0-4A0C-8DBF-686A635DAE41,"COLLECTIVE BARGAINING AGREEMENT BETWEEN CITY OF HUDSON AND UTILITY WORKERS UNION OF AMERICA, LOCAL 588",cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,medium,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-9ee6d824e865ef09cdc4,1,canonical_representative,1320,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_9db4150b8c93fbe0d2fa0d24,TRI-090a226bec1ad2646fe4,NSCQ-CA-20260720-0343,VER-a0a3be3f0d10d2595889,cog_2025_161219,161219,CA,La Habra,CITY OF LA HABRA,https://www.lahabraca.gov/DocumentCenter/View/15424/Police-Sworn-MOU-2025-2029,https://www.lahabraca.gov/DocumentCenter/View/15424/Police-Sworn-MOU-2025-2029,https://www.lahabraca.gov/DocumentCenter/View/15424/Police-Sworn-MOU-2025-2029,Police Sworn MOU 2025-2029,cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,low,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-5eb416242adb5f153605,1,canonical_representative,1323,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_e502cbf1452fd01f3ef87efc,TRI-de67b5d584f2915db3a4,NSCQ-MN-20260720-0117,VER-8dda06181b8b8cf15c91,cog_2025_167486,167486,MN,Golden Valley,CITY OF GOLDEN VALLEY,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/688a3944bfc8357f18eef1cb/1753889092197/ActiveContract%2B-%2BGolden%2BValley%2BPD%2BSergeants%2B-%2B12-31-2026.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/688a3944bfc8357f18eef1cb/1753889092197/ActiveContract%2B-%2BGolden%2BValley%2BPD%2BSergeants%2B-%2B12-31-2026.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/688a3944bfc8357f18eef1cb/1753889092197/ActiveContract%2B-%2BGolden%2BValley%2BPD%2BSergeants%2B-%2B12-31-2026.pdf,"LABOR AGREEMENT between the City of Golden Valley, Minnesota and Law Enforcement Labor Services, Local #304 (Sergeants) — 2025-2026",cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,low,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,third_party,police,,yes,unknown,URL-3839512ce22f2cba6f18,1,canonical_representative,1326,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_b031366beb68a496f3424f12,TRI-fc9f357dd5c914b9704e,NSCQ-CA-20260720-0202,VER-3a70319fff9c0ef8c573,cog_2025_161257,161257,CA,San Marcos,CITY OF SAN MARCOS,https://www.sanmarcosca.gov/files/assets/city/v/1/human-resources/documents/fire_mou_070125063027_final.pdf,https://www.sanmarcosca.gov/files/assets/city/v/1/human-resources/documents/fire_mou_070125063027_final.pdf,https://www.sanmarcosca.gov/files/assets/city/v/1/human-resources/documents/fire_mou_070125063027_final.pdf,"MEMORANDUM OF UNDERSTANDING (MOU) (San Marcos Professional Firefighters’ Association) — Effective July 1, 2025– June 30, 2027",cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,medium,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,fire,,yes,likely_official,URL-d3328a6d0256d0ffc609,1,canonical_representative,1329,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_e177dab1f1ab67b3de40c11f,TRI-91adfbc50f85027841ff,NSCQ-MN-20260720-0068,VER-17b214169887bf6c4fc2,cog_2025_167640,167640,MN,Prior Lake,CITY OF PRIOR LAKE,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6785513e60b3ac47d5c74678/1736790334994/ActiveContract%2B-%2BPrior%2BLake%2BPD%2BSgts%2B-%2B12-31-2025.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6785513e60b3ac47d5c74678/1736790334994/ActiveContract%2B-%2BPrior%2BLake%2BPD%2BSgts%2B-%2B12-31-2025.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6785513e60b3ac47d5c74678/1736790334994/ActiveContract%2B-%2BPrior%2BLake%2BPD%2BSgts%2B-%2B12-31-2025.pdf,"LABOR AGREEMENT between the City of Prior Lake and Law Enforcement Labor Services, Inc. - Local #461 (Representing: Police Sergeants)",cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,low,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,third_party,police,,yes,unknown,URL-a705d65a194dd65ba90b,1,canonical_representative,1332,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_6f8ba7cc694dd712674ea3b0,TRI-1b4f079676cb8ee18aed,NSCQ-WA-20260720-0166,VER-aad8a7a0ccd9c6ca1c69,cog_2025_187881,187881,WA,Washougal,CITY OF WASHOUGAL,https://cityofwashougal.us/DocumentCenter/View/1939/307W-2022-Contract,https://cityofwashougal.us/DocumentCenter/View/1939/AFSCME-307-W-2025-2026-Contract?bidId=,https://cityofwashougal.us/DocumentCenter/View/1939/AFSCME-307-W-2025-2026-Contract?bidId=,"COLLECTIVE BARGAINING AGREEMENT — CITY OF WASHOUGAL AND LOCAL 307-W (WSCCCE) / AFSCME (EFFECTIVE JANUARY 1, 2025 – DECEMBER 31, 2026)",cba,scheduled,reachable_pdf_or_document,application/pdf,medium_priority_content_review,p2,content_review_download_allowed_later,low,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-4a496b305e6700645b51,1,canonical_representative,1335,lane_3,planned_not_reviewed,p2 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
